parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,venue,orchestra
4,1838,"Symphony in G (No94, Surprise)",Haydn,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"20th Concert of the 4th Season","27th Feb 1862",1862-02-27,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody",Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,Messiah,"5th Mar 1862",1862-03-05,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"3rd Concert of the 4th Season","31st Oct 1861",1861-10-31,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"4th Concert of the 4th Season","7th Nov 1861",1861-11-07,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"5th Concert of the 4th Season","14th Nov 1861",1861-11-14,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"6th Concert of the 4th Season","21st Nov 1861",1861-11-21,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"The Creation","27th Nov 1861",1861-11-27,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"7th Concert of the 4th Season","28th Nov 1861",1861-11-28,141,"Hallé Orchestra; 1857-"
4,415,"Ruy Blas Overture",Mendelssohn,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,993,"L'Etoile du Nord; Overture",Meyerbeer,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,1838,"Symphony in G (No94, Surprise)",Haydn,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,3937,"La Clemenza di Tito; Recitative and Aria 'Ecco il punto'",Mozart,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,4116,"Fantasia for Ophicleide on 'La Sonnambula'",Bottesini,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,4585,"Waltz in A flat, piano solo",Chopin,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,4612,"The Barber of Seville; Overture",Rossini,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,4642,"Song 'Bonnie Prince Charlie' (Jacobite)","Scottish Melody","8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,4655,"Dans les bois No3, piano solo",Heller,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,8461,"Der Freischutz; Recitative and Aria 'Before my eyes beheld him'",Weber,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
4,14729,"Concerto for Two Pianos in B flat major, Op.63",Dussek,"8th Concert of the 4th Season","5th Dec 1861",1861-12-05,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"1st Concert of the 5th Season","23rd Oct 1862",1862-10-23,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"10th Concert of the 5th Season","26th Dec 1862",1862-12-26,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"11th Concert of the 5th Season","2nd Jan 1863",1863-01-02,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"12th Concert of the 5th Season","8th Jan 1863",1863-01-08,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"13th Concert of the 5th Season","15th Jan 1863",1863-01-15,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"14th Concert of the 5th Season","22nd Jan 1863",1863-01-22,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"15th Concert of the 5th Season","29th Jan 1863",1863-01-29,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"16th Concert of the 5th Season","5th Feb 1863",1863-02-05,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
