parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,orchestra,"Venue Name","Venue Town",seonametown
7354,36997,"Cuckoo Polka (Im Krapfenwald'l); a French polka, Op.336","Strauss, Johann (11)",NULL,"27th May 1977",1977-05-27,"Hallé Orchestra; 1857-","Royal Festival Hall",London,london-royal-festival-hall
7355,37050,"Song of Summer",Delius,NULL,"23rd Jul 1977",1977-07-23,"Hallé Orchestra; 1857-","Iveagh Bequest",Kenwood,kenwood-iveagh-bequest
7355,37067,"Don Juan; symphonic poem, Op.20","Strauss, Richard",NULL,"23rd Jul 1977",1977-07-23,"Hallé Orchestra; 1857-","Iveagh Bequest",Kenwood,kenwood-iveagh-bequest
7355,37068,"Spanish Caprice (Capriccio Espagnol), Op.34",Rimsky-Korsakov,NULL,"23rd Jul 1977",1977-07-23,"Hallé Orchestra; 1857-","Iveagh Bequest",Kenwood,kenwood-iveagh-bequest
7355,37069,"Symphony No.7 in A major, Op.92",Beethoven,NULL,"23rd Jul 1977",1977-07-23,"Hallé Orchestra; 1857-","Iveagh Bequest",Kenwood,kenwood-iveagh-bequest
7356,36786,"Symphony No.2 (The Four Temperaments), Op.16",Nielsen,NULL,"21st Dec 1976",1976-12-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
7356,36787,"Concert Piece for Trumpet and Trombone","Schmidt, Ole",NULL,"21st Dec 1976",1976-12-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
7356,36788,"Symphony No.1 in E minor, Op.39",Sibelius,NULL,"21st Dec 1976",1976-12-21,"Hallé Orchestra; 1857-","City Hall",Newcastle-on-Tyne,newcastle-on-tyne-city-hall
7357,36747,"Der Freischutz; overture",Weber,NULL,"19th Nov 1976",1976-11-19,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7357,36748,"Concerto for Violin No.1 in A minor, Op.99",Shostakovich,NULL,"19th Nov 1976",1976-11-19,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7357,36749,"Symphony No.6 in B minor (Pathetique), Op.74",Tchaikovsky,NULL,"19th Nov 1976",1976-11-19,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7358,36812,"Symphony No.1 in C major, Op.21",Beethoven,NULL,"26th Jan 1977",1977-01-26,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7358,36813,"Till Eulenspiegel's Merry Pranks; symphonic poem, Op.28","Strauss, Richard",NULL,"26th Jan 1977",1977-01-26,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7358,36814,"Manfred Symphony, Op.58",Tchaikovsky,NULL,"26th Jan 1977",1977-01-26,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7359,37052,"Concerto for 'Cello in E minor, Op.85",Elgar,NULL,"25th Jun 1977",1977-06-25,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7359,37064,"Concerto for Piano",Tortelier,NULL,"25th Jun 1977",1977-06-25,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7359,37065,"Double Concerto for Two Cellos",Tortelier,NULL,"25th Jun 1977",1977-06-25,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7359,37066,"Romeo and Juliet; fantasy overture",Tchaikovsky,NULL,"25th Jun 1977",1977-06-25,"Hallé Orchestra; 1857-","Albert Hall",Nottingham,nottingham-albert-hall
7360,36753,"Symphony No.8 in B minor (Unfinished), D.759",Schubert,NULL,"23rd Nov 1976",1976-11-23,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7360,36754,"Romeo and Juliet; ballet, Op.64. Suite",Prokofiev,NULL,"23rd Nov 1976",1976-11-23,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7360,36755,"Symphony No.6 in B minor (Pathetique), Op.74",Tchaikovsky,NULL,"23rd Nov 1976",1976-11-23,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7361,36789,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"3rd Jan 1977",1977-01-03,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7361,36790,"Symphony No.4 in E flat major (The Romantic)",Bruckner,NULL,"3rd Jan 1977",1977-01-03,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7362,36872,"Cockaigne (In London Town); overture, Op.40",Elgar,NULL,"18th Feb 1977",1977-02-18,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7362,36873,"Ma Vlast (My Country), No.2, Vltava (Moldau)",Smetana,NULL,"18th Feb 1977",1977-02-18,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7362,36874,"Slavonic Dance for orchestra",Dvorak,NULL,"18th Feb 1977",1977-02-18,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7362,36875,"Manfred Symphony, Op.58",Tchaikovsky,NULL,"18th Feb 1977",1977-02-18,"Hallé Orchestra; 1857-","Guild Hall",Preston,preston-guild-hall
7363,36686,"Opera Ball; operetta. Overture",Heuberger,NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36690,"Symphony No.1 in C major, Op.21",Beethoven,NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36691,"Concerto for Trumpet in E flat major",Haydn,NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36692,"Pizzicato Polka","Strauss, Johann (11) and Strauss, Josef",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36693,"Gypsy Baron; operetta. Overture","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36694,"Radetzky March, Op.228","Strauss, Johann (1)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36695,"Perpetuum Mobile, Op.257","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36696,"Tritsch-Tratsch Polka, Op.214","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36697,"Thunder and Lightning Polka, Op.324","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36698,"Tales from the Vienna Woods; waltz, Op.325","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36699,"Bandit's Galop; a quick polka, Op.378","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36700,"Cuckoo Polka (Im Krapfenwald'l); a French polka, Op.336","Strauss, Johann (11)",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7363,36701,"Dragonfly (Die Libelle); polka-mazurka, Op.204","Strauss, Josef",NULL,"25th Sep 1976",1976-09-25,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7364,36779,"Messiah; oratorio, HWV 56",Handel,NULL,"11th Dec 1976",1976-12-11,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7365,36801,"Laudi, Op.62","Mathias, William",NULL,"21st Jan 1977",1977-01-21,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7365,36802,"Concerto for Piano No.1 in C major, Op.15",Beethoven,NULL,"21st Jan 1977",1977-01-21,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7365,36803,"Symphony No.4 in A minor, Op.63",Sibelius,NULL,"21st Jan 1977",1977-01-21,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7365,36804,"Till Eulenspiegel's Merry Pranks; symphonic poem, Op.28","Strauss, Richard",NULL,"21st Jan 1977",1977-01-21,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7366,36848,"Symphony No.2 in D major, Op.36",Beethoven,NULL,"4th Feb 1977",1977-02-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7366,36857,"Symphony No.1 in D major (A Classical Symphony), Op.25",Prokofiev,NULL,"4th Feb 1977",1977-02-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7366,36858,"Symphony No.88 in G major (Letter V), Op.56, No.2",Haydn,NULL,"4th Feb 1977",1977-02-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7366,36859,"Bacchus and Ariadne; ballet, Op.43. Suite No 2",Roussel,NULL,"4th Feb 1977",1977-02-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7367,36868,"Italian Girl in Algiers; opera. Overture",Rossini,NULL,"12th Feb 1977",1977-02-12,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7367,36869,"Concerto for Piano No.2 in F minor, Op.21",Chopin,NULL,"12th Feb 1977",1977-02-12,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7367,36870,"Symphony No.4 in A major (Italian), Op.90",Mendelssohn,NULL,"12th Feb 1977",1977-02-12,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7367,36871,"Firebird; ballet. Suite (1919 version)",Stravinsky,NULL,"12th Feb 1977",1977-02-12,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7368,36883,"Concerto Grosso in A major, Op.6, No.11, HWV 329",Handel,NULL,"26th Feb 1977",1977-02-26,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7368,36884,"Symphony No.4 in B flat major, Op.60",Beethoven,NULL,"26th Feb 1977",1977-02-26,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7368,36885,"Concerto for Piano No.1 in D minor, Op.15",Brahms,NULL,"26th Feb 1977",1977-02-26,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7369,36889,"Idomeneo; opera, K.366: Overture; Recitative and Aria Padre, Germani; Aria Se il padre; March in C from Act II; Aria Zeffiretti lusinghieri",Mozart,NULL,"4th Mar 1977",1977-03-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7369,36890,"Symphony No.4 in G major",Mahler,NULL,"4th Mar 1977",1977-03-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7370,36912,"Romeo and Juliet; fantasy overture",Tchaikovsky,NULL,"26th Mar 1977",1977-03-26,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7370,36913,"Sea Drift, for baritone solo, chorus & orchestra",Delius,NULL,"26th Mar 1977",1977-03-26,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7370,36914,"Symphony No.8 in G major, Op.88",Dvorak,NULL,"26th Mar 1977",1977-03-26,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7371,36915,"Midsummer Night's Dream; incidental music, Op.61. Overture",Mendelssohn,NULL,"1st Apr 1977",1977-04-01,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7371,36916,"Concerto for Violin",Schuller,NULL,"1st Apr 1977",1977-04-01,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7371,36917,"Symphony No.4 in E minor, Op.98",Brahms,NULL,"1st Apr 1977",1977-04-01,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7372,36924,"Cockaigne (In London Town); overture, Op.40",Elgar,NULL,"15th Apr 1977",1977-04-15,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7372,36925,"Concerto for Violin in B minor",Walton,NULL,"15th Apr 1977",1977-04-15,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7372,36926,"Symphony No.9 in C major (Great), D.944",Schubert,NULL,"15th Apr 1977",1977-04-15,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7373,36934,"Bartered Bride; overture",Smetana,NULL,"23rd Apr 1977",1977-04-23,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7373,36935,"Ma Vlast (My Country), No.2, Vltava (Moldau)",Smetana,NULL,"23rd Apr 1977",1977-04-23,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7373,36936,"Slavonic Dance for orchestra. Nos 9, 16, 7, 8",Dvorak,NULL,"23rd Apr 1977",1977-04-23,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7373,36937,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"23rd Apr 1977",1977-04-23,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7374,36710,"Ruler of the Spirits; overture, Op.27, J.122. Overture",Weber,NULL,"2nd Oct 1976",1976-10-02,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7374,36711,"Siegfried Idyll",Wagner,NULL,"2nd Oct 1976",1976-10-02,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7374,36712,"Concerto for Piano No.1 in E flat major, S.124",Liszt,NULL,"2nd Oct 1976",1976-10-02,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7374,36713,"Symphony No.7 in D minor, Op.70",Dvorak,NULL,"2nd Oct 1976",1976-10-02,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7375,36938,"Symphony No.49 in F minor (La Passione)",Haydn,NULL,"29th Apr 1977",1977-04-29,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7375,36939,"Chamber Concerto  for piano, violin and thirteen wind instruments, Op.8",Berg,NULL,"29th Apr 1977",1977-04-29,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7375,36940,"Symphony No.5 in C minor, Op.67",Beethoven,NULL,"29th Apr 1977",1977-04-29,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7376,36953,"Moby Dick; concertato for orchestra","Mennin, Peter",NULL,"7th May 1977",1977-05-07,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7376,36954,"Concerto for Piano No.27 in B flat major, K 595",Mozart,NULL,"7th May 1977",1977-05-07,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7376,36955,"Symphony No.4 in F minor, Op.36",Tchaikovsky,NULL,"7th May 1977",1977-05-07,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7377,36958,"Dream of Gerontius; oratorio, Op.38",Elgar,NULL,"21st May 1977",1977-05-21,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7378,36714,"Corsair; overture, Op.21",Berlioz,NULL,"8th Oct 1976",1976-10-08,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7378,36715,"Concerto for Violin in D major, Op.77",Brahms,NULL,"8th Oct 1976",1976-10-08,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7378,36716,"Pelleas and Melisande; symphonic poem, Op.5",Schoenberg,NULL,"8th Oct 1976",1976-10-08,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7379,36720,"Russlan and Ludmila; overture",Glinka,NULL,"16th Oct 1976",1976-10-16,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7379,36721,"Concerto for Piano No.3 in D minor, Op.30",Rachmaninov,NULL,"16th Oct 1976",1976-10-16,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7379,36722,"Symphony No.5 in E minor, Op.64",Tchaikovsky,NULL,"16th Oct 1976",1976-10-16,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7380,36723,"L'Enfant et les Sortileges (Child and the Spells); opera",Ravel,NULL,"22nd Oct 1976",1976-10-22,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7380,36724,"Concerto for Orchestra",Bartok,NULL,"22nd Oct 1976",1976-10-22,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7381,36737,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"5th Nov 1976",1976-11-05,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7381,36738,"Symphony No.4 in E flat major (The Romantic)",Bruckner,NULL,"5th Nov 1976",1976-11-05,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7382,36764,"Der Freischutz; overture",Weber,NULL,"27th Nov 1976",1976-11-27,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7382,36765,"Romeo and Juliet; ballet, Op.64. Suite",Prokofiev,NULL,"27th Nov 1976",1976-11-27,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7382,36766,"Symphony No.2 in D major, Op.43",Sibelius,NULL,"27th Nov 1976",1976-11-27,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7383,36767,"Symphony No.8 in B minor (Unfinished), D.759",Schubert,NULL,"3rd Dec 1976",1976-12-03,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7383,36768,"Symphony No.7 in C major (Leningrad), Op.60",Shostakovich,NULL,"3rd Dec 1976",1976-12-03,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7384,36769,"Messiah; oratorio, HWV 56",Handel,NULL,"4th Dec 1976",1976-12-04,"Hallé Orchestra; 1857-","City Hall",Sheffield,sheffield-city-hall
7385,36689,"Adagio for Strings, Op.11",Barber,NULL,"27th Sep 1976",1976-09-27,"Hallé Orchestra; 1857-",Cathedral,"St Asaph",st-asaph-cathedral
7385,36702,"Mastersingers of Nuremberg; overture",Wagner,NULL,"27th Sep 1976",1976-09-27,"Hallé Orchestra; 1857-",Cathedral,"St Asaph",st-asaph-cathedral
7385,36703,"Three German Dances, K.605",Mozart,NULL,"27th Sep 1976",1976-09-27,"Hallé Orchestra; 1857-",Cathedral,"St Asaph",st-asaph-cathedral
7385,36704,"Unanswered Question",Ives,NULL,"27th Sep 1976",1976-09-27,"Hallé Orchestra; 1857-",Cathedral,"St Asaph",st-asaph-cathedral
7385,36705,"Symphony No.4 in E flat major (The Romantic)",Bruckner,NULL,"27th Sep 1976",1976-09-27,"Hallé Orchestra; 1857-",Cathedral,"St Asaph",st-asaph-cathedral
7386,36944,"Vistas, Op.69","Mathias, William",NULL,"3rd May 1977",1977-05-03,"Hallé Orchestra; 1857-","Brangwyn Hall",Swansea,swansea-brangwyn-hall
7386,36945,"Concerto for Violin in D major, Op.77",Brahms,NULL,"3rd May 1977",1977-05-03,"Hallé Orchestra; 1857-","Brangwyn Hall",Swansea,swansea-brangwyn-hall
7386,36946,"Variations on an Original Theme (Enigma), Op.36",Elgar,NULL,"3rd May 1977",1977-05-03,"Hallé Orchestra; 1857-","Brangwyn Hall",Swansea,swansea-brangwyn-hall
7387,36756,"Symphony No.8 in B minor (Unfinished), D.759",Schubert,NULL,"24th Nov 1976",1976-11-24,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7387,36757,"Romeo and Juliet; ballet, Op.64",Prokofiev,NULL,"24th Nov 1976",1976-11-24,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7387,36758,"Symphony No.6 in B minor (Pathetique), Op.74",Tchaikovsky,NULL,"24th Nov 1976",1976-11-24,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7388,36921,"Symphony No.1 in C major, Op.21",Beethoven,NULL,"6th Apr 1977",1977-04-06,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7388,36922,"Till Eulenspiegel's Merry Pranks; symphonic poem, Op.28","Strauss, Richard",NULL,"6th Apr 1977",1977-04-06,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7388,36923,"Symphony No.2 in E flat major, Op.63",Elgar,NULL,"6th Apr 1977",1977-04-06,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7389,36751,"Symphony No.2 in D major, Op.43",Sibelius,NULL,"26th Nov 1976",1976-11-26,"Hallé Orchestra; 1857-","William Aston",Wrexham,wrexham-william-aston
7389,36762,"Der Freischutz; overture",Weber,NULL,"26th Nov 1976",1976-11-26,"Hallé Orchestra; 1857-","William Aston",Wrexham,wrexham-william-aston
7389,36763,"Symphony No.8 in B minor (Unfinished), D.759",Schubert,NULL,"26th Nov 1976",1976-11-26,"Hallé Orchestra; 1857-","William Aston",Wrexham,wrexham-william-aston
7390,37075,"Requiem Mass, for SATB soloists, chorus and orchestra (Sung in Welsh)",Verdi,NULL,"31st Jul 1977",1977-07-31,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37074,"Mastersingers of Nuremberg; opera. Overture",Wagner,NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37076,"Fidelio; opera, Op.72. Prisoners' Chorus",Beethoven,NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37077,LLanfair,"Mansel Thomas",NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37078,"Deus Salutis","Mansel Thomas",NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37079,"Slavonic Dance No.8 in G minor, Op.46, No.8",Dvorak,NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37080,"Psalm 23",Schubert,NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37081,"Tannhauser; opera. Pilgrims' Chorus",Wagner,NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7391,37082,"Offeren Dathlied (Celebration Mass)","Hughes, Arwel",NULL,"2nd Aug 1977",1977-08-02,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7392,37085,"Missa Solemnis; mass in D major, Op.123 (sung in Welsh)",Beethoven,NULL,"4th Aug 1977",1977-08-04,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7393,37083,"Candide; operetta. Overture",Bernstein,NULL,"5th Aug 1977",1977-08-05,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7393,37084,"Investiture Dances",Hoddinott,NULL,"5th Aug 1977",1977-08-05,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7393,37086,"Peter and the Wolf; a musical tale, Op.67",Prokofiev,NULL,"5th Aug 1977",1977-08-05,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7393,37087,"Sheherazade; symphonic suite, Op.35",Rimsky-Korsakov,NULL,"5th Aug 1977",1977-08-05,"Hallé Orchestra; 1857-",Pavilion,Wrexham,wrexham-pavilion
7394,36791,"Concerto for Piano No.4 in G major, Op.58",Beethoven,NULL,"7th Jan 1977",1977-01-07,"Hallé Orchestra; 1857-",Tonhalle,Zurich,zurich-tonhalle
7394,36792,"Symphony No.4 in E flat major (The Romantic)",Bruckner,NULL,"7th Jan 1977",1977-01-07,"Hallé Orchestra; 1857-",Tonhalle,Zurich,zurich-tonhalle
7395,25650,"Walk to the Paradise Garden",Delius,NULL,"27th Nov 1957",1957-11-27,"Hallé Orchestra; 1857-","Civic Hall",Wolverhampton,wolverhampton-civic-hall
7440,28560,"Annen-Polka, Op.117","Strauss, Johann (11)",NULL,"12th Aug 1961",1961-08-12,"Hallé Orchestra; 1857-",unlisted,Istanbul,istanbul-unlisted
7441,37427,"Hebrides Overture (Fingal's Cave), Op.26",Mendelssohn,NULL,"31st May 1978",1978-05-31,"Hallé Orchestra; 1857-","Music Hall",Aberdeen,aberdeen-music-hall
7441,37428,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K 525",Mozart,NULL,"31st May 1978",1978-05-31,"Hallé Orchestra; 1857-","Music Hall",Aberdeen,aberdeen-music-hall
7441,37429,"Don Juan; symphonic poem, Op.20","Strauss, Richard",NULL,"31st May 1978",1978-05-31,"Hallé Orchestra; 1857-","Music Hall",Aberdeen,aberdeen-music-hall
7441,37430,"Symphony No.6 in F major (Pastoral), Op.68",Beethoven,NULL,"31st May 1978",1978-05-31,"Hallé Orchestra; 1857-","Music Hall",Aberdeen,aberdeen-music-hall
7442,37154,"Coronation March: Orb and Sceptre",Walton,NULL,"7th Oct 1977",1977-10-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7442,37155,"Walk to the Paradise Garden",Delius,NULL,"7th Oct 1977",1977-10-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7442,37156,"Peter Grimes; opera, Op.33. Four Sea Interludes",Britten,NULL,"7th Oct 1977",1977-10-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7442,37157,"Planets; suite, Op.32",Holst,NULL,"7th Oct 1977",1977-10-07,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7443,37325,"Elizabethan Suite, for strings and four horns","Barbirolli (arr.)",NULL,"4th Mar 1978",1978-03-04,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7443,37326,"Play Ground","Crosse, Gordon",NULL,"4th Mar 1978",1978-03-04,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7443,37327,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"4th Mar 1978",1978-03-04,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7444,37353,"Italian Girl in Algiers; opera. Overture",Rossini,NULL,"1st Apr 1978",1978-04-01,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7444,37354,"Concerto for Piano No.5 in F major, Op.103",Saint-Saens,NULL,"1st Apr 1978",1978-04-01,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7444,37355,"Symphony No.6 in B minor (Pathetique), Op.74",Tchaikovsky,NULL,"1st Apr 1978",1978-04-01,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7445,37368,"Serenade, for string orchestra, in E flat major, Op.6",Suk,NULL,"21st Apr 1978",1978-04-21,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7445,37369,"Romeo and Juliet; ballet, Op.64. Suite",Prokofiev,NULL,"21st Apr 1978",1978-04-21,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
7445,37370,"Symphony in D minor",Franck,NULL,"21st Apr 1978",1978-04-21,"Hallé Orchestra; 1857-","St George's Hall",Bradford,bradford-st-george's-hall
